amount,balance,cancelYn,date,storeId,transactionId
10872,563,N,2021-05-01,6717131,cc47167a-c24-4589-9548-000000000364
27205,289,Y,2021-06-02,5460431,cc57167a-c25-4589-9548-000000000365
39127,60,N,2021-07-03,2033931,cc67167a-c26-4589-9548-000000000366
18722,52,Y,2021-08-04,595361,cc77167a-c27-4589-9548-000000000367
62751,505,Y,2021-09-05,5603431,cc87167a-c28-4589-9548-000000000368
27102,100,N,2021-10-06,6717131,cc97167a-c29-4589-9548-000000000369
72086,486,N,2021-11-07,5460431,cc07167a-c20-4589-9548-000000000370
90555,226,N,2021-12-08,2033931,cc17167a-c21-4589-9548-000000000371
59312,68,N,2021-01-09,595361,cc27167a-c22-4589-9548-000000000372
62175,461,Y,2021-02-10,5603431,cc37167a-c23-4589-9548-000000000373
65842,737,Y,2021-03-11,6717131,cc47167a-c24-4589-9548-000000000374
99245,994,N,2021-04-12,5460431,cc57167a-c25-4589-9548-000000000375
97046,154,Y,2021-05-13,2033931,cc67167a-c26-4589-9548-000000000376
58101,400,N,2021-06-14,595361,cc77167a-c27-4589-9548-000000000377
89038,462,N,2021-07-15,5603431,cc87167a-c28-4589-9548-000000000378
87493,275,N,2021-08-16,6717131,cc97167a-c29-4589-9548-000000000379
65884,224,Y,2021-09-17,5460431,cc07167a-c20-4589-9548-000000000380
58206,449,N,2021-10-18,2033931,cc17167a-c21-4589-9548-000000000381
97424,799,Y,2021-11-19,595361,cc27167a-c22-4589-9548-000000000382
11704,199,N,2021-12-20,5603431,cc37167a-c23-4589-9548-000000000383
53647,566,Y,2021-01-21,6717131,cc47167a-c24-4589-9548-000000000384
1729,11,N,2021-02-22,5460431,cc57167a-c25-4589-9548-000000000385
39401,981,Y,2021-03-23,2033931,cc67167a-c26-4589-9548-000000000386
6601,147,Y,2021-04-24,595361,cc77167a-c27-4589-9548-000000000387
28074,788,Y,2021-05-25,5603431,cc87167a-c28-4589-9548-000000000388
69831,769,Y,2021-06-26,6717131,cc97167a-c29-4589-9548-000000000389
18424,852,N,2021-07-27,5460431,cc07167a-c20-4589-9548-000000000390
502,561,N,2021-08-28,2033931,cc17167a-c21-4589-9548-000000000391
34430,714,N,2021-09-01,595361,cc27167a-c22-4589-9548-000000000392
39641,443,N,2021-10-02,5603431,cc37167a-c23-4589-9548-000000000393
59685,454,N,2021-11-03,6717131,cc47167a-c24-4589-9548-000000000394
4101,710,Y,2021-12-04,5460431,cc57167a-c25-4589-9548-000000000395
30076,817,N,2021-01-05,2033931,cc67167a-c26-4589-9548-000000000396
37492,635,Y,2021-02-06,595361,cc77167a-c27-4589-9548-000000000397
70495,396,Y,2021-03-07,5603431,cc87167a-c28-4589-9548-000000000398
50558,191,N,2021-04-08,6717131,cc97167a-c29-4589-9548-000000000399
14668,826,N,2021-05-09,5460431,cc07167a-c20-4589-9548-000000000400
38072,847,Y,2021-06-10,2033931,cc17167a-c21-4589-9548-000000000401
41600,704,N,2021-07-11,595361,cc27167a-c22-4589-9548-000000000402
98335,1,N,2021-08-12,5603431,cc37167a-c23-4589-9548-000000000403
49881,865,Y,2021-09-13,6717131,cc47167a-c24-4589-9548-000000000404
23935,229,Y,2021-10-14,5460431,cc57167a-c25-4589-9548-000000000405
31072,258,Y,2021-11-15,2033931,cc67167a-c26-4589-9548-000000000406
37100,480,N,2021-12-16,595361,cc77167a-c27-4589-9548-000000000407
83589,871,N,2021-01-17,5603431,cc87167a-c28-4589-9548-000000000408
22581,398,Y,2021-02-18,6717131,cc97167a-c29-4589-9548-000000000409
70222,110,Y,2021-03-19,5460431,cc07167a-c20-4589-9548-000000000410
82738,575,Y,2021-04-20,2033931,cc17167a-c21-4589-9548-000000000411
33332,188,N,2021-05-21,595361,cc27167a-c22-4589-9548-000000000412
89847,533,N,2021-06-22,5603431,cc37167a-c23-4589-9548-000000000413
57615,202,Y,2021-07-23,6717131,cc47167a-c24-4589-9548-000000000414
15570,895,N,2021-08-24,5460431,cc57167a-c25-4589-9548-000000000415
98958,777,N,2021-09-25,2033931,cc67167a-c26-4589-9548-000000000416
12491,555,Y,2021-10-26,595361,cc77167a-c27-4589-9548-000000000417
15022,653,N,2021-11-27,5603431,cc87167a-c28-4589-9548-000000000418
66329,730,N,2021-12-28,6717131,cc97167a-c29-4589-9548-000000000419
70015,841,Y,2021-01-01,5460431,cc07167a-c20-4589-9548-000000000420
32823,969,N,2021-02-02,2033931,cc17167a-c21-4589-9548-000000000421
17473,444,Y,2021-03-03,595361,cc27167a-c22-4589-9548-000000000422
58173,151,N,2021-04-04,5603431,cc37167a-c23-4589-9548-000000000423
71338,993,Y,2021-05-05,6717131,cc47167a-c24-4589-9548-000000000424
37731,868,N,2021-06-06,5460431,cc57167a-c25-4589-9548-000000000425
9089,464,Y,2021-07-07,2033931,cc67167a-c26-4589-9548-000000000426
30643,667,Y,2021-08-08,595361,cc77167a-c27-4589-9548-000000000427
46942,479,Y,2021-09-09,5603431,cc87167a-c28-4589-9548-000000000428
65542,762,Y,2021-10-10,6717131,cc97167a-c29-4589-9548-000000000429
61086,859,Y,2021-11-11,5460431,cc07167a-c20-4589-9548-000000000430
62469,761,Y,2021-12-12,2033931,cc17167a-c21-4589-9548-000000000431
37953,535,N,2021-01-13,595361,cc27167a-c22-4589-9548-000000000432
33396,44,Y,2021-02-14,5603431,cc37167a-c23-4589-9548-000000000433
90281,527,N,2021-03-15,6717131,cc47167a-c24-4589-9548-000000000434
63860,509,N,2021-04-16,5460431,cc57167a-c25-4589-9548-000000000435
51602,337,Y,2021-05-17,2033931,cc67167a-c26-4589-9548-000000000436
28165,80,N,2021-06-18,595361,cc77167a-c27-4589-9548-000000000437
18928,724,Y,2021-07-19,5603431,cc87167a-c28-4589-9548-000000000438
78908,96,Y,2021-08-20,6717131,cc97167a-c29-4589-9548-000000000439
46764,450,N,2021-09-21,5460431,cc07167a-c20-4589-9548-000000000440
91879,571,Y,2021-10-22,2033931,cc17167a-c21-4589-9548-000000000441
62690,830,Y,2021-11-23,595361,cc27167a-c22-4589-9548-000000000442
3602,294,N,2021-12-24,5603431,cc37167a-c23-4589-9548-000000000443
74786,426,Y,2021-01-25,6717131,cc47167a-c24-4589-9548-000000000444
72699,593,Y,2021-02-26,5460431,cc57167a-c25-4589-9548-000000000445
82120,907,N,2021-03-27,2033931,cc67167a-c26-4589-9548-000000000446
12016,287,Y,2021-04-28,595361,cc77167a-c27-4589-9548-000000000447
36585,399,Y,2021-05-01,5603431,cc87167a-c28-4589-9548-000000000448
54060,486,N,2021-06-02,6717131,cc97167a-c29-4589-9548-000000000449
44030,319,N,2021-07-03,5460431,cc07167a-c20-4589-9548-000000000450
41561,453,N,2021-08-04,2033931,cc17167a-c21-4589-9548-000000000451
23513,816,Y,2021-09-05,595361,cc27167a-c22-4589-9548-000000000452
63109,280,N,2021-10-06,5603431,cc37167a-c23-4589-9548-000000000453
47510,530,N,2021-11-07,6717131,cc47167a-c24-4589-9548-000000000454
51640,584,Y,2021-12-08,5460431,cc57167a-c25-4589-9548-000000000455
87121,966,Y,2021-01-09,2033931,cc67167a-c26-4589-9548-000000000456
27534,244,N,2021-02-10,595361,cc77167a-c27-4589-9548-000000000457
58680,190,N,2021-03-11,5603431,cc87167a-c28-4589-9548-000000000458
27911,291,Y,2021-04-12,6717131,cc97167a-c29-4589-9548-000000000459
37093,687,N,2021-05-13,5460431,cc07167a-c20-4589-9548-000000000460
23317,935,N,2021-06-14,2033931,cc17167a-c21-4589-9548-000000000461
38420,2,N,2021-07-15,595361,cc27167a-c22-4589-9548-000000000462
25951,893,N,2021-08-16,5603431,cc37167a-c23-4589-9548-000000000463
66329,961,Y,2021-09-17,6717131,cc47167a-c24-4589-9548-000000000464
88462,789,N,2021-10-18,5460431,cc57167a-c25-4589-9548-000000000465
18085,314,Y,2021-11-19,2033931,cc67167a-c26-4589-9548-000000000466
697,587,N,2021-12-20,595361,cc77167a-c27-4589-9548-000000000467
94004,680,Y,2021-01-21,5603431,cc87167a-c28-4589-9548-000000000468
37070,539,Y,2021-02-22,6717131,cc97167a-c29-4589-9548-000000000469
45493,640,N,2021-03-23,5460431,cc07167a-c20-4589-9548-000000000470
23073,871,N,2021-04-24,2033931,cc17167a-c21-4589-9548-000000000471
35464,673,N,2021-05-25,595361,cc27167a-c22-4589-9548-000000000472
30741,486,Y,2021-06-26,5603431,cc37167a-c23-4589-9548-000000000473
32359,934,N,2021-07-27,6717131,cc47167a-c24-4589-9548-000000000474
49567,20,N,2021-08-28,5460431,cc57167a-c25-4589-9548-000000000475
77002,605,Y,2021-09-01,2033931,cc67167a-c26-4589-9548-000000000476
84766,572,Y,2021-10-02,595361,cc77167a-c27-4589-9548-000000000477
17624,587,Y,2021-11-03,5603431,cc87167a-c28-4589-9548-000000000478
23065,625,N,2021-12-04,6717131,cc97167a-c29-4589-9548-000000000479
57984,785,N,2021-01-05,5460431,cc07167a-c20-4589-9548-000000000480
96357,319,N,2021-02-06,2033931,cc17167a-c21-4589-9548-000000000481
33409,739,N,2021-03-07,595361,cc27167a-c22-4589-9548-000000000482
17732,531,Y,2021-04-08,5603431,cc37167a-c23-4589-9548-000000000483
26102,345,Y,2021-05-09,6717131,cc47167a-c24-4589-9548-000000000484
63602,51,N,2021-06-10,5460431,cc57167a-c25-4589-9548-000000000485
98046,634,N,2021-07-11,2033931,cc67167a-c26-4589-9548-000000000486
37774,443,N,2021-08-12,595361,cc77167a-c27-4589-9548-000000000487
62835,593,Y,2021-09-13,5603431,cc87167a-c28-4589-9548-000000000488
3619,659,Y,2021-10-14,6717131,cc97167a-c29-4589-9548-000000000489
36878,487,N,2021-11-15,5460431,cc07167a-c20-4589-9548-000000000490
94161,479,Y,2021-12-16,2033931,cc17167a-c21-4589-9548-000000000491
36086,430,N,2021-01-17,595361,cc27167a-c22-4589-9548-000000000492
98713,754,Y,2021-02-18,5603431,cc37167a-c23-4589-9548-000000000493
61217,887,N,2021-03-19,6717131,cc47167a-c24-4589-9548-000000000494
89792,951,Y,2021-04-20,5460431,cc57167a-c25-4589-9548-000000000495
95586,716,Y,2021-05-21,2033931,cc67167a-c26-4589-9548-000000000496
73019,203,N,2021-06-22,595361,cc77167a-c27-4589-9548-000000000497
10467,989,Y,2021-07-23,5603431,cc87167a-c28-4589-9548-000000000498
2987,305,Y,2021-08-24,6717131,cc97167a-c29-4589-9548-000000000499
7917,204,N,2021-09-25,5460431,cc07167a-c20-4589-9548-000000000500
7452,355,Y,2021-10-26,2033931,cc17167a-c21-4589-9548-000000000501
12788,67,N,2021-11-27,595361,cc27167a-c22-4589-9548-000000000502
79877,562,Y,2021-12-28,5603431,cc37167a-c23-4589-9548-000000000503
51817,925,Y,2021-01-01,6717131,cc47167a-c24-4589-9548-000000000504
10685,926,N,2021-02-02,5460431,cc57167a-c25-4589-9548-000000000505
3821,532,N,2021-03-03,2033931,cc67167a-c26-4589-9548-000000000506
99965,813,Y,2021-04-04,595361,cc77167a-c27-4589-9548-000000000507
17855,404,N,2021-05-05,5603431,cc87167a-c28-4589-9548-000000000508
82575,603,N,2021-06-06,6717131,cc97167a-c29-4589-9548-000000000509
26283,476,Y,2021-07-07,5460431,cc07167a-c20-4589-9548-000000000510
1305,451,Y,2021-08-08,2033931,cc17167a-c21-4589-9548-000000000511
66551,695,N,2021-09-09,595361,cc27167a-c22-4589-9548-000000000512
57701,311,N,2021-10-10,5603431,cc37167a-c23-4589-9548-000000000513
34215,568,Y,2021-11-11,6717131,cc47167a-c24-4589-9548-000000000514
93383,442,N,2021-12-12,5460431,cc57167a-c25-4589-9548-000000000515
23550,140,Y,2021-01-13,2033931,cc67167a-c26-4589-9548-000000000516
33718,419,Y,2021-02-14,595361,cc77167a-c27-4589-9548-000000000517
53791,928,N,2021-03-15,5603431,cc87167a-c28-4589-9548-000000000518
30029,20,N,2021-04-16,6717131,cc97167a-c29-4589-9548-000000000519
20022,631,Y,2021-05-17,5460431,cc07167a-c20-4589-9548-000000000520
21155,804,Y,2021-06-18,2033931,cc17167a-c21-4589-9548-000000000521
11428,398,Y,2021-07-19,595361,cc27167a-c22-4589-9548-000000000522
98116,911,N,2021-08-20,5603431,cc37167a-c23-4589-9548-000000000523
74311,998,N,2021-09-21,6717131,cc47167a-c24-4589-9548-000000000524
84652,387,N,2021-10-22,5460431,cc57167a-c25-4589-9548-000000000525
70652,325,N,2021-11-23,2033931,cc67167a-c26-4589-9548-000000000526
58523,122,N,2021-12-24,595361,cc77167a-c27-4589-9548-000000000527
55524,442,Y,2021-01-25,5603431,cc87167a-c28-4589-9548-000000000528
90225,830,Y,2021-02-26,6717131,cc97167a-c29-4589-9548-000000000529
8279,694,Y,2021-03-27,5460431,cc07167a-c20-4589-9548-000000000530
14490,39,N,2021-04-28,2033931,cc17167a-c21-4589-9548-000000000531
59589,343,N,2021-05-01,595361,cc27167a-c22-4589-9548-000000000532
82046,537,Y,2021-06-02,5603431,cc37167a-c23-4589-9548-000000000533
87172,674,Y,2021-07-03,6717131,cc47167a-c24-4589-9548-000000000534
33460,947,N,2021-08-04,5460431,cc57167a-c25-4589-9548-000000000535
68345,949,N,2021-09-05,2033931,cc67167a-c26-4589-9548-000000000536
79985,523,N,2021-10-06,595361,cc77167a-c27-4589-9548-000000000537
93670,99,Y,2021-11-07,5603431,cc87167a-c28-4589-9548-000000000538
59928,592,N,2021-12-08,6717131,cc97167a-c29-4589-9548-000000000539
41508,464,N,2021-01-09,5460431,cc07167a-c20-4589-9548-000000000540
51355,610,N,2021-02-10,2033931,cc17167a-c21-4589-9548-000000000541
68915,733,Y,2021-03-11,595361,cc27167a-c22-4589-9548-000000000542
59865,304,Y,2021-04-12,5603431,cc37167a-c23-4589-9548-000000000543
32295,51,Y,2021-05-13,6717131,cc47167a-c24-4589-9548-000000000544
95363,7,N,2021-06-14,5460431,cc57167a-c25-4589-9548-000000000545
91760,900,Y,2021-07-15,2033931,cc67167a-c26-4589-9548-000000000546
58226,876,Y,2021-08-16,595361,cc77167a-c27-4589-9548-000000000547
71113,407,N,2021-09-17,5603431,cc87167a-c28-4589-9548-000000000548
39367,682,N,2021-10-18,6717131,cc97167a-c29-4589-9548-000000000549
10559,450,Y,2021-11-19,5460431,cc07167a-c20-4589-9548-000000000550
54470,959,Y,2021-12-20,2033931,cc17167a-c21-4589-9548-000000000551
98232,715,N,2021-01-21,595361,cc27167a-c22-4589-9548-000000000552
94257,699,N,2021-02-22,5603431,cc37167a-c23-4589-9548-000000000553
8772,417,Y,2021-03-23,6717131,cc47167a-c24-4589-9548-000000000554
65150,89,N,2021-04-24,5460431,cc57167a-c25-4589-9548-000000000555
71182,583,Y,2021-05-25,2033931,cc67167a-c26-4589-9548-000000000556
4039,870,Y,2021-06-26,595361,cc77167a-c27-4589-9548-000000000557
25315,402,Y,2021-07-27,5603431,cc87167a-c28-4589-9548-000000000558
31926,182,N,2021-08-28,6717131,cc97167a-c29-4589-9548-000000000559
79827,98,N,2021-09-01,5460431,cc07167a-c20-4589-9548-000000000560
12983,564,Y,2021-10-02,2033931,cc17167a-c21-4589-9548-000000000561
40181,907,Y,2021-11-03,595361,cc27167a-c22-4589-9548-000000000562
91729,290,Y,2021-12-04,5603431,cc37167a-c23-4589-9548-000000000563
59499,756,N,2021-01-05,6717131,cc47167a-c24-4589-9548-000000000564
64710,228,N,2021-02-06,5460431,cc57167a-c25-4589-9548-000000000565
2521,241,Y,2021-03-07,2033931,cc67167a-c26-4589-9548-000000000566
94403,854,Y,2021-04-08,595361,cc77167a-c27-4589-9548-000000000567
42483,906,N,2021-05-09,5603431,cc87167a-c28-4589-9548-000000000568
70609,110,Y,2021-06-10,6717131,cc97167a-c29-4589-9548-000000000569
18621,999,Y,2021-07-11,5460431,cc07167a-c20-4589-9548-000000000570
3997,329,Y,2021-08-12,2033931,cc17167a-c21-4589-9548-000000000571
40066,423,N,2021-09-13,595361,cc27167a-c22-4589-9548-000000000572
96010,145,N,2021-10-14,5603431,cc37167a-c23-4589-9548-000000000573
17544,774,N,2021-11-15,6717131,cc47167a-c24-4589-9548-000000000574
61947,477,Y,2021-12-16,5460431,cc57167a-c25-4589-9548-000000000575
46313,973,N,2021-01-17,2033931,cc67167a-c26-4589-9548-000000000576
50188,445,N,2021-02-18,595361,cc77167a-c27-4589-9548-000000000577
90450,897,Y,2021-03-19,5603431,cc87167a-c28-4589-9548-000000000578
18082,349,N,2021-04-20,6717131,cc97167a-c29-4589-9548-000000000579
21027,840,N,2021-05-21,5460431,cc07167a-c20-4589-9548-000000000580
82268,729,N,2021-06-22,2033931,cc17167a-c21-4589-9548-000000000581
53762,993,N,2021-07-23,595361,cc27167a-c22-4589-9548-000000000582
8526,962,Y,2021-08-24,5603431,cc37167a-c23-4589-9548-000000000583
41986,5,N,2021-09-25,6717131,cc47167a-c24-4589-9548-000000000584
70013,620,N,2021-10-26,5460431,cc57167a-c25-4589-9548-000000000585
31022,139,N,2021-11-27,2033931,cc67167a-c26-4589-9548-000000000586
15257,995,Y,2021-12-28,595361,cc77167a-c27-4589-9548-000000000587
67435,598,N,2021-01-01,5603431,cc87167a-c28-4589-9548-000000000588
81253,621,N,2021-02-02,6717131,cc97167a-c29-4589-9548-000000000589
13716,456,Y,2021-03-03,5460431,cc07167a-c20-4589-9548-000000000590
94370,409,Y,2021-04-04,2033931,cc17167a-c21-4589-9548-000000000591
45370,802,N,2021-05-05,595361,cc27167a-c22-4589-9548-000000000592
26719,389,Y,2021-06-06,5603431,cc37167a-c23-4589-9548-000000000593
44732,819,Y,2021-07-07,6717131,cc47167a-c24-4589-9548-000000000594
69675,847,Y,2021-08-08,5460431,cc57167a-c25-4589-9548-000000000595
17058,728,Y,2021-09-09,2033931,cc67167a-c26-4589-9548-000000000596
51516,92,Y,2021-10-10,595361,cc77167a-c27-4589-9548-000000000597
53419,567,Y,2021-11-11,5603431,cc87167a-c28-4589-9548-000000000598
18130,919,N,2021-12-12,6717131,cc97167a-c29-4589-9548-000000000599
99184,922,Y,2021-01-13,5460431,cc07167a-c20-4589-9548-000000000600
51359,734,Y,2021-02-14,2033931,cc17167a-c21-4589-9548-000000000601
76284,565,Y,2021-03-15,595361,cc27167a-c22-4589-9548-000000000602
95036,577,N,2021-04-16,5603431,cc37167a-c23-4589-9548-000000000603
34783,366,Y,2021-05-17,6717131,cc47167a-c24-4589-9548-000000000604
674,471,Y,2021-06-18,5460431,cc57167a-c25-4589-9548-000000000605
48096,274,N,2021-07-19,2033931,cc67167a-c26-4589-9548-000000000606
59581,616,Y,2021-08-20,595361,cc77167a-c27-4589-9548-000000000607
56624,572,Y,2021-09-21,5603431,cc87167a-c28-4589-9548-000000000608
8439,223,Y,2021-10-22,6717131,cc97167a-c29-4589-9548-000000000609
7221,717,N,2021-11-23,5460431,cc07167a-c20-4589-9548-000000000610
56521,150,N,2021-12-24,2033931,cc17167a-c21-4589-9548-000000000611
20538,112,N,2021-01-25,595361,cc27167a-c22-4589-9548-000000000612
95744,471,N,2021-02-26,5603431,cc37167a-c23-4589-9548-000000000613
1729,423,N,2021-03-27,6717131,cc47167a-c24-4589-9548-000000000614
54248,375,Y,2021-04-28,5460431,cc57167a-c25-4589-9548-000000000615
62758,495,N,2021-05-01,2033931,cc67167a-c26-4589-9548-000000000616
77890,480,N,2021-06-02,595361,cc77167a-c27-4589-9548-000000000617
9393,476,N,2021-07-03,5603431,cc87167a-c28-4589-9548-000000000618
61752,391,N,2021-08-04,6717131,cc97167a-c29-4589-9548-000000000619
34399,571,N,2021-09-05,5460431,cc07167a-c20-4589-9548-000000000620
32105,127,N,2021-10-06,2033931,cc17167a-c21-4589-9548-000000000621
5682,191,N,2021-11-07,595361,cc27167a-c22-4589-9548-000000000622
65184,529,Y,2021-12-08,5603431,cc37167a-c23-4589-9548-000000000623
19308,499,N,2021-01-09,6717131,cc47167a-c24-4589-9548-000000000624
2783,890,Y,2021-02-10,5460431,cc57167a-c25-4589-9548-000000000625
27098,229,N,2021-03-11,2033931,cc67167a-c26-4589-9548-000000000626
17212,217,Y,2021-04-12,595361,cc77167a-c27-4589-9548-000000000627
71788,450,Y,2021-05-13,5603431,cc87167a-c28-4589-9548-000000000628
42403,405,Y,2021-06-14,6717131,cc97167a-c29-4589-9548-000000000629
75318,170,Y,2021-07-15,5460431,cc07167a-c20-4589-9548-000000000630
27247,193,N,2021-08-16,2033931,cc17167a-c21-4589-9548-000000000631
67120,330,N,2021-09-17,595361,cc27167a-c22-4589-9548-000000000632
15593,252,N,2021-10-18,5603431,cc37167a-c23-4589-9548-000000000633
24776,29,N,2021-11-19,6717131,cc47167a-c24-4589-9548-000000000634
69944,2,Y,2021-12-20,5460431,cc57167a-c25-4589-9548-000000000635
17218,394,N,2021-01-21,2033931,cc67167a-c26-4589-9548-000000000636
548,373,N,2021-02-22,595361,cc77167a-c27-4589-9548-000000000637
79271,970,Y,2021-03-23,5603431,cc87167a-c28-4589-9548-000000000638
53763,390,N,2021-04-24,6717131,cc97167a-c29-4589-9548-000000000639
79257,977,Y,2021-05-25,5460431,cc07167a-c20-4589-9548-000000000640
86032,515,N,2021-06-26,2033931,cc17167a-c21-4589-9548-000000000641
47850,204,Y,2021-07-27,595361,cc27167a-c22-4589-9548-000000000642
94782,340,N,2021-08-28,5603431,cc37167a-c23-4589-9548-000000000643
3800,645,Y,2021-09-01,6717131,cc47167a-c24-4589-9548-000000000644
31392,213,N,2021-10-02,5460431,cc57167a-c25-4589-9548-000000000645
4529,889,Y,2021-11-03,2033931,cc67167a-c26-4589-9548-000000000646
15314,89,N,2021-12-04,595361,cc77167a-c27-4589-9548-000000000647
24290,944,Y,2021-01-05,5603431,cc87167a-c28-4589-9548-000000000648
15358,843,N,2021-02-06,6717131,cc97167a-c29-4589-9548-000000000649
63859,599,Y,2021-03-07,5460431,cc07167a-c20-4589-9548-000000000650
67366,512,N,2021-04-08,2033931,cc17167a-c21-4589-9548-000000000651
15108,982,N,2021-05-09,595361,cc27167a-c22-4589-9548-000000000652
30807,176,N,2021-06-10,5603431,cc37167a-c23-4589-9548-000000000653
37184,773,Y,2021-07-11,6717131,cc47167a-c24-4589-9548-000000000654
17701,845,N,2021-08-12,5460431,cc57167a-c25-4589-9548-000000000655
97413,447,Y,2021-09-13,2033931,cc67167a-c26-4589-9548-000000000656
11592,892,Y,2021-10-14,595361,cc77167a-c27-4589-9548-000000000657
16055,603,N,2021-11-15,5603431,cc87167a-c28-4589-9548-000000000658
61852,156,Y,2021-12-16,6717131,cc97167a-c29-4589-9548-000000000659
61226,707,N,2021-01-17,5460431,cc07167a-c20-4589-9548-000000000660
6935,221,N,2021-02-18,2033931,cc17167a-c21-4589-9548-000000000661
73722,597,Y,2021-03-19,595361,cc27167a-c22-4589-9548-000000000662
42455,936,Y,2021-04-20,5603431,cc37167a-c23-4589-9548-000000000663
67497,572,N,2021-05-21,6717131,cc47167a-c24-4589-9548-000000000664
17688,342,Y,2021-06-22,5460431,cc57167a-c25-4589-9548-000000000665
199,342,Y,2021-07-23,2033931,cc67167a-c26-4589-9548-000000000666
41283,589,Y,2021-08-24,595361,cc77167a-c27-4589-9548-000000000667
9147,7,N,2021-09-25,5603431,cc87167a-c28-4589-9548-000000000668
84992,423,Y,2021-10-26,6717131,cc97167a-c29-4589-9548-000000000669
36755,901,N,2021-11-27,5460431,cc07167a-c20-4589-9548-000000000670
89787,847,Y,2021-12-28,2033931,cc17167a-c21-4589-9548-000000000671
23522,956,Y,2021-01-01,595361,cc27167a-c22-4589-9548-000000000672
45565,900,Y,2021-02-02,5603431,cc37167a-c23-4589-9548-000000000673
59439,350,Y,2021-03-03,6717131,cc47167a-c24-4589-9548-000000000674
85812,688,N,2021-04-04,5460431,cc57167a-c25-4589-9548-000000000675
